timestamp|uid|name|gender|email|phone|dept|grade|language|region|role|preferTags|obtainedCredits
506328868201|9201|user9201|male|email9201|phone9201|dept18|grade1|zh|Hong Kong|role2|tags37|31
506328868202|9202|user9202|female|email9202|phone9202|dept8|grade1|en|Hong Kong|role2|tags34|27
506328868203|9203|user9203|female|email9203|phone9203|dept8|grade1|zh|Hong Kong|role0|tags35|76
506328868204|9204|user9204|female|email9204|phone9204|dept13|grade4|zh|Beijing|role0|tags48|48
506328868205|9205|user9205|male|email9205|phone9205|dept5|grade2|en|Beijing|role0|tags42|3
506328868206|9206|user9206|female|email9206|phone9206|dept18|grade4|zh|Beijing|role0|tags49|91
506328868207|9207|user9207|female|email9207|phone9207|dept18|grade4|zh|Beijing|role0|tags39|87
506328868208|9208|user9208|male|email9208|phone9208|dept10|grade3|en|Beijing|role1|tags0|83
506328868209|9209|user9209|male|email9209|phone9209|dept17|grade4|zh|Beijing|role0|tags9|42
506328868210|9210|user9210|male|email9210|phone9210|dept3|grade4|zh|Hong Kong|role0|tags34|91
506328868211|9211|user9211|male|email9211|phone9211|dept14|grade2|en|Beijing|role0|tags3|18
506328868212|9212|user9212|male|email9212|phone9212|dept12|grade2|zh|Hong Kong|role2|tags4|48
506328868213|9213|user9213|male|email9213|phone9213|dept3|grade4|zh|Hong Kong|role1|tags9|65
506328868214|9214|user9214|female|email9214|phone9214|dept16|grade1|zh|Beijing|role2|tags32|99
506328868215|9215|user9215|male|email9215|phone9215|dept15|grade3|zh|Hong Kong|role1|tags2|73
506328868216|9216|user9216|male|email9216|phone9216|dept11|grade2|zh|Hong Kong|role2|tags35|69
506328868217|9217|user9217|male|email9217|phone9217|dept15|grade2|zh|Hong Kong|role2|tags31|17
506328868218|9218|user9218|male|email9218|phone9218|dept12|grade1|zh|Beijing|role0|tags36|42
506328868219|9219|user9219|female|email9219|phone9219|dept3|grade2|zh|Beijing|role0|tags17|29
506328868220|9220|user9220|male|email9220|phone9220|dept8|grade2|zh|Hong Kong|role1|tags47|59
506328868221|9221|user9221|male|email9221|phone9221|dept11|grade2|zh|Beijing|role2|tags20|26
506328868222|9222|user9222|male|email9222|phone9222|dept8|grade1|zh|Beijing|role0|tags7|18
506328868223|9223|user9223|male|email9223|phone9223|dept1|grade3|zh|Hong Kong|role1|tags31|52
506328868224|9224|user9224|female|email9224|phone9224|dept14|grade1|zh|Beijing|role0|tags5|51
506328868225|9225|user9225|male|email9225|phone9225|dept5|grade3|zh|Beijing|role0|tags3|45
506328868226|9226|user9226|male|email9226|phone9226|dept15|grade4|zh|Beijing|role1|tags28|28
506328868227|9227|user9227|male|email9227|phone9227|dept7|grade4|zh|Hong Kong|role0|tags12|86
506328868228|9228|user9228|male|email9228|phone9228|dept1|grade3|en|Hong Kong|role2|tags41|63
506328868229|9229|user9229|female|email9229|phone9229|dept1|grade4|zh|Hong Kong|role1|tags21|66
506328868230|9230|user9230|female|email9230|phone9230|dept12|grade2|zh|Beijing|role0|tags16|2
506328868231|9231|user9231|female|email9231|phone9231|dept6|grade1|zh|Beijing|role2|tags18|84
506328868232|9232|user9232|male|email9232|phone9232|dept7|grade4|zh|Beijing|role0|tags11|10
506328868233|9233|user9233|male|email9233|phone9233|dept14|grade4|zh|Hong Kong|role2|tags22|37
506328868234|9234|user9234|male|email9234|phone9234|dept0|grade4|zh|Beijing|role1|tags7|43
506328868235|9235|user9235|female|email9235|phone9235|dept12|grade2|zh|Hong Kong|role0|tags8|47
506328868236|9236|user9236|male|email9236|phone9236|dept17|grade2|zh|Beijing|role0|tags26|12
506328868237|9237|user9237|male|email9237|phone9237|dept9|grade1|zh|Beijing|role1|tags0|81
506328868238|9238|user9238|male|email9238|phone9238|dept7|grade2|zh|Hong Kong|role2|tags7|8
506328868239|9239|user9239|female|email9239|phone9239|dept14|grade4|zh|Beijing|role0|tags24|75
506328868240|9240|user9240|female|email9240|phone9240|dept14|grade4|zh|Beijing|role0|tags24|22
506328868241|9241|user9241|male|email9241|phone9241|dept2|grade1|zh|Hong Kong|role2|tags13|38
506328868242|9242|user9242|female|email9242|phone9242|dept19|grade2|zh|Beijing|role1|tags31|85
506328868243|9243|user9243|male|email9243|phone9243|dept15|grade2|zh|Hong Kong|role0|tags45|68
506328868244|9244|user9244|male|email9244|phone9244|dept17|grade2|zh|Hong Kong|role2|tags21|98
506328868245|9245|user9245|male|email9245|phone9245|dept12|grade1|zh|Beijing|role1|tags20|11
506328868246|9246|user9246|male|email9246|phone9246|dept3|grade3|zh|Beijing|role0|tags25|63
506328868247|9247|user9247|male|email9247|phone9247|dept16|grade2|zh|Beijing|role0|tags34|47
506328868248|9248|user9248|male|email9248|phone9248|dept8|grade3|zh|Hong Kong|role1|tags18|24
506328868249|9249|user9249|female|email9249|phone9249|dept11|grade2|zh|Beijing|role2|tags44|96
506328868250|9250|user9250|male|email9250|phone9250|dept17|grade3|zh|Beijing|role1|tags38|69
506328868251|9251|user9251|female|email9251|phone9251|dept16|grade2|zh|Beijing|role0|tags4|91
506328868252|9252|user9252|male|email9252|phone9252|dept2|grade4|en|Hong Kong|role2|tags40|24
506328868253|9253|user9253|male|email9253|phone9253|dept19|grade3|zh|Beijing|role0|tags40|62
506328868254|9254|user9254|male|email9254|phone9254|dept12|grade2|zh|Hong Kong|role0|tags46|71
506328868255|9255|user9255|male|email9255|phone9255|dept15|grade4|zh|Hong Kong|role2|tags32|83
506328868256|9256|user9256|male|email9256|phone9256|dept9|grade1|zh|Beijing|role1|tags7|51
506328868257|9257|user9257|male|email9257|phone9257|dept11|grade4|zh|Beijing|role1|tags2|22
506328868258|9258|user9258|male|email9258|phone9258|dept5|grade4|zh|Beijing|role1|tags17|67
506328868259|9259|user9259|male|email9259|phone9259|dept10|grade3|zh|Hong Kong|role2|tags24|87
506328868260|9260|user9260|male|email9260|phone9260|dept10|grade2|zh|Hong Kong|role2|tags12|82
506328868261|9261|user9261|male|email9261|phone9261|dept2|grade1|zh|Beijing|role0|tags45|20
506328868262|9262|user9262|male|email9262|phone9262|dept18|grade4|zh|Beijing|role1|tags24|35
506328868263|9263|user9263|female|email9263|phone9263|dept11|grade4|zh|Beijing|role0|tags34|74
506328868264|9264|user9264|male|email9264|phone9264|dept7|grade2|zh|Beijing|role1|tags5|77
506328868265|9265|user9265|male|email9265|phone9265|dept4|grade1|zh|Hong Kong|role0|tags20|25
506328868266|9266|user9266|male|email9266|phone9266|dept0|grade2|en|Beijing|role1|tags0|23
506328868267|9267|user9267|female|email9267|phone9267|dept2|grade2|zh|Hong Kong|role2|tags49|24
506328868268|9268|user9268|female|email9268|phone9268|dept4|grade3|zh|Beijing|role2|tags21|95
506328868269|9269|user9269|female|email9269|phone9269|dept1|grade3|zh|Beijing|role1|tags42|76
506328868270|9270|user9270|male|email9270|phone9270|dept18|grade1|zh|Beijing|role0|tags29|89
506328868271|9271|user9271|male|email9271|phone9271|dept4|grade3|zh|Hong Kong|role0|tags14|41
506328868272|9272|user9272|female|email9272|phone9272|dept0|grade3|zh|Beijing|role0|tags26|78
506328868273|9273|user9273|male|email9273|phone9273|dept6|grade3|en|Beijing|role2|tags14|57
506328868274|9274|user9274|female|email9274|phone9274|dept7|grade4|zh|Hong Kong|role0|tags46|80
506328868275|9275|user9275|male|email9275|phone9275|dept14|grade1|zh|Beijing|role2|tags3|98
506328868276|9276|user9276|male|email9276|phone9276|dept2|grade3|zh|Hong Kong|role0|tags19|41
506328868277|9277|user9277|male|email9277|phone9277|dept4|grade3|zh|Beijing|role1|tags5|87
506328868278|9278|user9278|male|email9278|phone9278|dept18|grade1|en|Hong Kong|role2|tags17|22
506328868279|9279|user9279|female|email9279|phone9279|dept14|grade1|zh|Hong Kong|role0|tags43|44
506328868280|9280|user9280|male|email9280|phone9280|dept10|grade1|en|Hong Kong|role1|tags27|54
506328868281|9281|user9281|male|email9281|phone9281|dept10|grade4|zh|Hong Kong|role1|tags20|29
506328868282|9282|user9282|male|email9282|phone9282|dept10|grade2|zh|Beijing|role2|tags31|90
506328868283|9283|user9283|male|email9283|phone9283|dept10|grade2|zh|Hong Kong|role2|tags30|65
506328868284|9284|user9284|male|email9284|phone9284|dept7|grade2|zh|Hong Kong|role1|tags33|1
506328868285|9285|user9285|male|email9285|phone9285|dept3|grade2|zh|Hong Kong|role2|tags14|12
506328868286|9286|user9286|female|email9286|phone9286|dept13|grade4|zh|Beijing|role0|tags26|53
506328868287|9287|user9287|male|email9287|phone9287|dept14|grade3|zh|Beijing|role1|tags19|60
506328868288|9288|user9288|male|email9288|phone9288|dept3|grade1|en|Hong Kong|role1|tags22|59
506328868289|9289|user9289|male|email9289|phone9289|dept9|grade1|zh|Hong Kong|role2|tags33|95
506328868290|9290|user9290|female|email9290|phone9290|dept3|grade2|zh|Beijing|role2|tags47|43
506328868291|9291|user9291|male|email9291|phone9291|dept2|grade1|zh|Beijing|role0|tags23|39
506328868292|9292|user9292|female|email9292|phone9292|dept11|grade3|zh|Beijing|role0|tags26|18
506328868293|9293|user9293|male|email9293|phone9293|dept15|grade2|zh|Beijing|role2|tags11|67
506328868294|9294|user9294|male|email9294|phone9294|dept2|grade2|zh|Beijing|role1|tags48|38
506328868295|9295|user9295|male|email9295|phone9295|dept7|grade1|zh|Beijing|role2|tags11|86
506328868296|9296|user9296|male|email9296|phone9296|dept7|grade2|en|Beijing|role2|tags7|57
506328868297|9297|user9297|male|email9297|phone9297|dept4|grade1|zh|Beijing|role2|tags4|78
506328868298|9298|user9298|male|email9298|phone9298|dept0|grade2|zh|Hong Kong|role1|tags7|55
506328868299|9299|user9299|female|email9299|phone9299|dept10|grade1|zh|Hong Kong|role0|tags47|20
506328868300|9300|user9300|male|email9300|phone9300|dept19|grade2|zh|Beijing|role1|tags43|17
506328868301|9301|user9301|female|email9301|phone9301|dept17|grade4|zh|Hong Kong|role1|tags35|65
506328868302|9302|user9302|male|email9302|phone9302|dept6|grade2|zh|Beijing|role0|tags4|11
506328868303|9303|user9303|male|email9303|phone9303|dept12|grade2|zh|Hong Kong|role2|tags2|10
506328868304|9304|user9304|male|email9304|phone9304|dept14|grade1|en|Beijing|role0|tags12|69
506328868305|9305|user9305|male|email9305|phone9305|dept17|grade3|zh|Hong Kong|role1|tags4|97
506328868306|9306|user9306|male|email9306|phone9306|dept5|grade1|zh|Hong Kong|role0|tags18|86
506328868307|9307|user9307|female|email9307|phone9307|dept0|grade1|zh|Hong Kong|role0|tags43|27
506328868308|9308|user9308|female|email9308|phone9308|dept4|grade1|en|Hong Kong|role2|tags47|27
506328868309|9309|user9309|male|email9309|phone9309|dept7|grade1|zh|Beijing|role1|tags31|4
506328868310|9310|user9310|female|email9310|phone9310|dept16|grade1|zh|Hong Kong|role1|tags33|94
506328868311|9311|user9311|male|email9311|phone9311|dept6|grade2|en|Hong Kong|role2|tags46|18
506328868312|9312|user9312|male|email9312|phone9312|dept14|grade3|zh|Hong Kong|role0|tags22|67
506328868313|9313|user9313|female|email9313|phone9313|dept5|grade2|zh|Hong Kong|role0|tags11|13
506328868314|9314|user9314|female|email9314|phone9314|dept6|grade4|zh|Beijing|role0|tags8|23
506328868315|9315|user9315|male|email9315|phone9315|dept0|grade2|zh|Hong Kong|role0|tags39|20
506328868316|9316|user9316|male|email9316|phone9316|dept0|grade2|en|Beijing|role2|tags39|19
506328868317|9317|user9317|male|email9317|phone9317|dept12|grade3|zh|Hong Kong|role0|tags30|57
506328868318|9318|user9318|female|email9318|phone9318|dept14|grade4|zh|Hong Kong|role1|tags43|85
506328868319|9319|user9319|male|email9319|phone9319|dept8|grade3|zh|Beijing|role2|tags33|80
506328868320|9320|user9320|female|email9320|phone9320|dept19|grade3|zh|Beijing|role1|tags18|42
506328868321|9321|user9321|male|email9321|phone9321|dept9|grade3|zh|Hong Kong|role0|tags21|63
506328868322|9322|user9322|male|email9322|phone9322|dept5|grade3|zh|Hong Kong|role1|tags42|71
506328868323|9323|user9323|male|email9323|phone9323|dept9|grade1|zh|Hong Kong|role2|tags3|90
506328868324|9324|user9324|male|email9324|phone9324|dept11|grade1|zh|Hong Kong|role1|tags29|20
506328868325|9325|user9325|male|email9325|phone9325|dept9|grade3|en|Beijing|role0|tags7|69
506328868326|9326|user9326|female|email9326|phone9326|dept19|grade3|zh|Hong Kong|role0|tags11|14
506328868327|9327|user9327|female|email9327|phone9327|dept0|grade2|zh|Beijing|role2|tags36|55
506328868328|9328|user9328|female|email9328|phone9328|dept13|grade1|zh|Beijing|role0|tags44|89
506328868329|9329|user9329|male|email9329|phone9329|dept6|grade4|en|Beijing|role0|tags44|13
506328868330|9330|user9330|male|email9330|phone9330|dept3|grade2|en|Hong Kong|role0|tags11|86
506328868331|9331|user9331|male|email9331|phone9331|dept17|grade1|zh|Beijing|role0|tags3|58
506328868332|9332|user9332|female|email9332|phone9332|dept9|grade4|zh|Beijing|role1|tags6|53
506328868333|9333|user9333|male|email9333|phone9333|dept4|grade4|zh|Beijing|role1|tags31|71
506328868334|9334|user9334|female|email9334|phone9334|dept19|grade3|zh|Beijing|role2|tags40|52
506328868335|9335|user9335|female|email9335|phone9335|dept17|grade1|zh|Hong Kong|role0|tags36|46
506328868336|9336|user9336|female|email9336|phone9336|dept16|grade4|zh|Beijing|role0|tags44|76
506328868337|9337|user9337|male|email9337|phone9337|dept3|grade1|zh|Beijing|role1|tags36|71
506328868338|9338|user9338|male|email9338|phone9338|dept8|grade4|zh|Beijing|role0|tags46|30
506328868339|9339|user9339|male|email9339|phone9339|dept18|grade3|zh|Beijing|role0|tags31|62
506328868340|9340|user9340|male|email9340|phone9340|dept7|grade4|zh|Hong Kong|role0|tags30|49
506328868341|9341|user9341|male|email9341|phone9341|dept12|grade1|en|Hong Kong|role0|tags31|20
506328868342|9342|user9342|female|email9342|phone9342|dept3|grade4|en|Beijing|role0|tags33|89
506328868343|9343|user9343|female|email9343|phone9343|dept14|grade1|zh|Beijing|role1|tags2|57
506328868344|9344|user9344|male|email9344|phone9344|dept19|grade4|zh|Beijing|role2|tags25|59
506328868345|9345|user9345|male|email9345|phone9345|dept16|grade4|zh|Hong Kong|role1|tags8|11
506328868346|9346|user9346|male|email9346|phone9346|dept18|grade3|zh|Beijing|role1|tags1|34
506328868347|9347|user9347|female|email9347|phone9347|dept10|grade2|zh|Beijing|role2|tags13|50
506328868348|9348|user9348|male|email9348|phone9348|dept18|grade1|zh|Hong Kong|role2|tags46|58
506328868349|9349|user9349|male|email9349|phone9349|dept10|grade2|en|Hong Kong|role1|tags24|67
506328868350|9350|user9350|male|email9350|phone9350|dept17|grade2|zh|Hong Kong|role2|tags33|12
506328868351|9351|user9351|male|email9351|phone9351|dept15|grade1|zh|Hong Kong|role1|tags35|89
506328868352|9352|user9352|male|email9352|phone9352|dept3|grade4|zh|Hong Kong|role2|tags43|5
506328868353|9353|user9353|male|email9353|phone9353|dept5|grade3|zh|Beijing|role1|tags4|26
506328868354|9354|user9354|male|email9354|phone9354|dept5|grade1|zh|Beijing|role1|tags7|17
506328868355|9355|user9355|male|email9355|phone9355|dept16|grade4|zh|Beijing|role0|tags1|99
506328868356|9356|user9356|male|email9356|phone9356|dept14|grade1|zh|Beijing|role2|tags26|97
506328868357|9357|user9357|male|email9357|phone9357|dept12|grade4|zh|Beijing|role0|tags45|98
506328868358|9358|user9358|male|email9358|phone9358|dept14|grade1|zh|Beijing|role2|tags31|69
506328868359|9359|user9359|male|email9359|phone9359|dept6|grade4|zh|Hong Kong|role2|tags39|74
506328868360|9360|user9360|female|email9360|phone9360|dept18|grade1|en|Beijing|role2|tags41|48
506328868361|9361|user9361|female|email9361|phone9361|dept15|grade2|zh|Beijing|role0|tags43|13
506328868362|9362|user9362|female|email9362|phone9362|dept17|grade3|zh|Beijing|role0|tags14|11
506328868363|9363|user9363|female|email9363|phone9363|dept16|grade1|zh|Hong Kong|role0|tags2|34
506328868364|9364|user9364|male|email9364|phone9364|dept3|grade4|zh|Beijing|role1|tags20|96
506328868365|9365|user9365|male|email9365|phone9365|dept11|grade4|zh|Hong Kong|role0|tags1|29
506328868366|9366|user9366|male|email9366|phone9366|dept19|grade4|zh|Beijing|role0|tags33|74
506328868367|9367|user9367|female|email9367|phone9367|dept18|grade3|zh|Hong Kong|role0|tags11|7
506328868368|9368|user9368|male|email9368|phone9368|dept9|grade2|zh|Beijing|role1|tags47|21
506328868369|9369|user9369|female|email9369|phone9369|dept11|grade1|zh|Beijing|role0|tags45|74
506328868370|9370|user9370|male|email9370|phone9370|dept4|grade4|zh|Beijing|role2|tags36|55
506328868371|9371|user9371|male|email9371|phone9371|dept6|grade4|zh|Beijing|role0|tags25|96
506328868372|9372|user9372|male|email9372|phone9372|dept10|grade3|zh|Hong Kong|role1|tags48|86
506328868373|9373|user9373|male|email9373|phone9373|dept9|grade3|zh|Beijing|role1|tags27|36
506328868374|9374|user9374|male|email9374|phone9374|dept1|grade4|en|Hong Kong|role1|tags22|52
506328868375|9375|user9375|female|email9375|phone9375|dept10|grade4|zh|Hong Kong|role1|tags10|73
506328868376|9376|user9376|male|email9376|phone9376|dept6|grade1|zh|Hong Kong|role1|tags33|97
506328868377|9377|user9377|male|email9377|phone9377|dept9|grade3|zh|Hong Kong|role2|tags4|93
506328868378|9378|user9378|female|email9378|phone9378|dept16|grade2|zh|Beijing|role0|tags2|40
506328868379|9379|user9379|male|email9379|phone9379|dept10|grade3|zh|Beijing|role2|tags2|43
506328868380|9380|user9380|male|email9380|phone9380|dept2|grade4|zh|Beijing|role2|tags29|34
506328868381|9381|user9381|male|email9381|phone9381|dept15|grade3|zh|Beijing|role2|tags44|26
506328868382|9382|user9382|female|email9382|phone9382|dept7|grade1|zh|Beijing|role2|tags27|35
506328868383|9383|user9383|male|email9383|phone9383|dept1|grade2|zh|Beijing|role2|tags24|32
506328868384|9384|user9384|male|email9384|phone9384|dept10|grade2|zh|Beijing|role2|tags20|40
506328868385|9385|user9385|male|email9385|phone9385|dept8|grade2|zh|Hong Kong|role2|tags20|38
506328868386|9386|user9386|female|email9386|phone9386|dept3|grade2|en|Beijing|role1|tags37|51
506328868387|9387|user9387|male|email9387|phone9387|dept4|grade3|zh|Beijing|role0|tags28|19
506328868388|9388|user9388|female|email9388|phone9388|dept19|grade4|zh|Hong Kong|role2|tags42|10
506328868389|9389|user9389|male|email9389|phone9389|dept12|grade3|en|Beijing|role0|tags6|7
506328868390|9390|user9390|male|email9390|phone9390|dept19|grade3|zh|Beijing|role1|tags24|76
506328868391|9391|user9391|female|email9391|phone9391|dept9|grade2|zh|Beijing|role0|tags45|20
506328868392|9392|user9392|female|email9392|phone9392|dept4|grade4|en|Beijing|role2|tags49|32
506328868393|9393|user9393|female|email9393|phone9393|dept16|grade1|en|Beijing|role0|tags29|58
506328868394|9394|user9394|female|email9394|phone9394|dept11|grade2|zh|Hong Kong|role0|tags12|57
506328868395|9395|user9395|female|email9395|phone9395|dept7|grade1|zh|Beijing|role1|tags19|45
506328868396|9396|user9396|male|email9396|phone9396|dept2|grade2|en|Hong Kong|role2|tags22|52
506328868397|9397|user9397|male|email9397|phone9397|dept13|grade3|zh|Beijing|role2|tags9|0
506328868398|9398|user9398|female|email9398|phone9398|dept19|grade1|zh|Beijing|role1|tags43|6
506328868399|9399|user9399|male|email9399|phone9399|dept19|grade4|en|Hong Kong|role0|tags17|3
506328868400|9400|user9400|male|email9400|phone9400|dept10|grade3|zh|Hong Kong|role0|tags9|73
506328868401|9401|user9401|male|email9401|phone9401|dept5|grade4|en|Beijing|role1|tags32|82
506328868402|9402|user9402|male|email9402|phone9402|dept12|grade3|zh|Beijing|role1|tags19|19
506328868403|9403|user9403|female|email9403|phone9403|dept9|grade2|zh|Beijing|role1|tags5|78
506328868404|9404|user9404|female|email9404|phone9404|dept13|grade4|zh|Beijing|role2|tags5|10
506328868405|9405|user9405|female|email9405|phone9405|dept14|grade2|zh|Beijing|role1|tags44|36
506328868406|9406|user9406|female|email9406|phone9406|dept19|grade4|zh|Beijing|role1|tags27|28
506328868407|9407|user9407|female|email9407|phone9407|dept14|grade4|zh|Beijing|role0|tags8|91
506328868408|9408|user9408|male|email9408|phone9408|dept14|grade3|zh|Beijing|role2|tags42|2
506328868409|9409|user9409|female|email9409|phone9409|dept10|grade2|zh|Hong Kong|role0|tags26|79
506328868410|9410|user9410|male|email9410|phone9410|dept9|grade1|zh|Beijing|role2|tags16|7
506328868411|9411|user9411|female|email9411|phone9411|dept17|grade2|zh|Beijing|role1|tags1|79
506328868412|9412|user9412|male|email9412|phone9412|dept15|grade1|en|Beijing|role2|tags26|92
506328868413|9413|user9413|male|email9413|phone9413|dept0|grade1|en|Beijing|role0|tags5|6
506328868414|9414|user9414|male|email9414|phone9414|dept5|grade3|zh|Hong Kong|role1|tags17|52
506328868415|9415|user9415|male|email9415|phone9415|dept19|grade2|zh|Beijing|role2|tags47|30
506328868416|9416|user9416|male|email9416|phone9416|dept16|grade2|zh|Hong Kong|role1|tags3|55
506328868417|9417|user9417|male|email9417|phone9417|dept9|grade1|en|Hong Kong|role2|tags41|39
506328868418|9418|user9418|male|email9418|phone9418|dept5|grade4|zh|Beijing|role2|tags21|74
506328868419|9419|user9419|male|email9419|phone9419|dept12|grade3|en|Hong Kong|role1|tags17|79
506328868420|9420|user9420|female|email9420|phone9420|dept15|grade4|zh|Beijing|role2|tags45|69
506328868421|9421|user9421|male|email9421|phone9421|dept14|grade3|zh|Beijing|role2|tags24|10
506328868422|9422|user9422|male|email9422|phone9422|dept3|grade2|zh|Beijing|role1|tags38|81
506328868423|9423|user9423|female|email9423|phone9423|dept18|grade4|zh|Beijing|role2|tags27|85
506328868424|9424|user9424|male|email9424|phone9424|dept7|grade4|zh|Beijing|role0|tags1|70
506328868425|9425|user9425|female|email9425|phone9425|dept0|grade4|zh|Beijing|role2|tags46|5
506328868426|9426|user9426|male|email9426|phone9426|dept12|grade1|en|Hong Kong|role2|tags8|8
506328868427|9427|user9427|male|email9427|phone9427|dept18|grade4|zh|Hong Kong|role0|tags49|26
506328868428|9428|user9428|female|email9428|phone9428|dept15|grade2|zh|Hong Kong|role2|tags31|55
506328868429|9429|user9429|female|email9429|phone9429|dept16|grade1|zh|Beijing|role0|tags14|20
506328868430|9430|user9430|male|email9430|phone9430|dept4|grade2|en|Hong Kong|role2|tags35|63
506328868431|9431|user9431|female|email9431|phone9431|dept19|grade1|zh|Beijing|role1|tags20|80
506328868432|9432|user9432|female|email9432|phone9432|dept12|grade4|zh|Beijing|role0|tags15|63
506328868433|9433|user9433|male|email9433|phone9433|dept8|grade3|zh|Hong Kong|role0|tags32|92
506328868434|9434|user9434|male|email9434|phone9434|dept14|grade3|zh|Beijing|role0|tags26|71
506328868435|9435|user9435|female|email9435|phone9435|dept7|grade1|zh|Hong Kong|role1|tags37|49
506328868436|9436|user9436|female|email9436|phone9436|dept18|grade3|zh|Beijing|role2|tags33|53
506328868437|9437|user9437|male|email9437|phone9437|dept11|grade3|zh|Beijing|role1|tags17|93
506328868438|9438|user9438|male|email9438|phone9438|dept7|grade4|en|Beijing|role2|tags41|32
506328868439|9439|user9439|male|email9439|phone9439|dept13|grade1|en|Beijing|role2|tags44|60
506328868440|9440|user9440|male|email9440|phone9440|dept6|grade2|en|Beijing|role0|tags40|46
506328868441|9441|user9441|female|email9441|phone9441|dept9|grade4|zh|Hong Kong|role2|tags47|81
506328868442|9442|user9442|male|email9442|phone9442|dept16|grade4|zh|Beijing|role0|tags26|33
506328868443|9443|user9443|male|email9443|phone9443|dept19|grade3|zh|Hong Kong|role2|tags17|49
506328868444|9444|user9444|female|email9444|phone9444|dept4|grade3|zh|Beijing|role2|tags37|35
506328868445|9445|user9445|male|email9445|phone9445|dept6|grade3|en|Beijing|role0|tags2|40
506328868446|9446|user9446|male|email9446|phone9446|dept0|grade3|zh|Beijing|role0|tags26|15
506328868447|9447|user9447|female|email9447|phone9447|dept14|grade4|en|Beijing|role2|tags45|89
506328868448|9448|user9448|female|email9448|phone9448|dept3|grade3|zh|Beijing|role2|tags39|5
506328868449|9449|user9449|male|email9449|phone9449|dept14|grade2|zh|Hong Kong|role1|tags3|81
506328868450|9450|user9450|male|email9450|phone9450|dept14|grade2|zh|Hong Kong|role0|tags6|66
506328868451|9451|user9451|male|email9451|phone9451|dept14|grade1|zh|Beijing|role0|tags19|6
506328868452|9452|user9452|male|email9452|phone9452|dept6|grade2|en|Beijing|role1|tags28|44
506328868453|9453|user9453|male|email9453|phone9453|dept11|grade1|zh|Hong Kong|role1|tags18|22
506328868454|9454|user9454|male|email9454|phone9454|dept12|grade1|zh|Hong Kong|role0|tags27|74
506328868455|9455|user9455|female|email9455|phone9455|dept15|grade2|en|Beijing|role2|tags29|88
506328868456|9456|user9456|female|email9456|phone9456|dept2|grade3|zh|Hong Kong|role1|tags5|6
506328868457|9457|user9457|male|email9457|phone9457|dept5|grade1|zh|Beijing|role2|tags36|66
506328868458|9458|user9458|male|email9458|phone9458|dept2|grade3|zh|Beijing|role0|tags12|3
506328868459|9459|user9459|male|email9459|phone9459|dept14|grade1|en|Hong Kong|role0|tags28|58
506328868460|9460|user9460|female|email9460|phone9460|dept7|grade1|zh|Beijing|role0|tags4|97
506328868461|9461|user9461|male|email9461|phone9461|dept16|grade4|zh|Beijing|role2|tags19|36
506328868462|9462|user9462|male|email9462|phone9462|dept10|grade3|zh|Hong Kong|role0|tags18|44
506328868463|9463|user9463|male|email9463|phone9463|dept3|grade3|zh|Beijing|role0|tags16|77
506328868464|9464|user9464|female|email9464|phone9464|dept4|grade3|zh|Beijing|role2|tags30|54
506328868465|9465|user9465|female|email9465|phone9465|dept15|grade4|zh|Hong Kong|role1|tags20|52
506328868466|9466|user9466|male|email9466|phone9466|dept9|grade3|zh|Hong Kong|role0|tags3|66
506328868467|9467|user9467|female|email9467|phone9467|dept1|grade4|en|Beijing|role1|tags36|47
506328868468|9468|user9468|male|email9468|phone9468|dept8|grade4|zh|Beijing|role2|tags48|92
506328868469|9469|user9469|male|email9469|phone9469|dept13|grade2|zh|Beijing|role1|tags49|58
506328868470|9470|user9470|male|email9470|phone9470|dept9|grade1|zh|Hong Kong|role2|tags47|57
506328868471|9471|user9471|female|email9471|phone9471|dept9|grade3|zh|Beijing|role1|tags26|68
506328868472|9472|user9472|male|email9472|phone9472|dept8|grade2|zh|Beijing|role2|tags25|95
506328868473|9473|user9473|female|email9473|phone9473|dept2|grade4|en|Beijing|role0|tags5|12
506328868474|9474|user9474|male|email9474|phone9474|dept4|grade3|zh|Beijing|role1|tags34|47
506328868475|9475|user9475|male|email9475|phone9475|dept19|grade3|en|Hong Kong|role1|tags12|2
506328868476|9476|user9476|male|email9476|phone9476|dept8|grade2|zh|Beijing|role2|tags15|40
506328868477|9477|user9477|male|email9477|phone9477|dept19|grade4|zh|Hong Kong|role2|tags37|76
506328868478|9478|user9478|female|email9478|phone9478|dept18|grade1|zh|Beijing|role2|tags28|99
506328868479|9479|user9479|male|email9479|phone9479|dept10|grade3|zh|Hong Kong|role1|tags4|82
506328868480|9480|user9480|male|email9480|phone9480|dept18|grade1|zh|Hong Kong|role2|tags38|47
506328868481|9481|user9481|male|email9481|phone9481|dept15|grade2|en|Hong Kong|role2|tags0|19
506328868482|9482|user9482|male|email9482|phone9482|dept18|grade3|zh|Beijing|role1|tags46|99
506328868483|9483|user9483|male|email9483|phone9483|dept6|grade1|zh|Beijing|role2|tags19|21
506328868484|9484|user9484|male|email9484|phone9484|dept7|grade1|zh|Hong Kong|role2|tags41|26
506328868485|9485|user9485|male|email9485|phone9485|dept8|grade1|zh|Beijing|role2|tags29|54
506328868486|9486|user9486|male|email9486|phone9486|dept5|grade1|zh|Hong Kong|role2|tags7|57
506328868487|9487|user9487|male|email9487|phone9487|dept7|grade1|zh|Beijing|role0|tags22|45
